project_name,project_version,Lines_of_Code,Proxy_Indentation,McCabe_Cyclomatic_Complexity,Nested_Block_Depth,McClure,Difficulty,Maintainability_Index,FanOut,Readability,Effort,label
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3718_73ce9cfb,0.363636364,-0.330143541,0,-0.5,0,0.44047619,-0.357857646,0.833333333,-0.026315789,0.692964045,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-412_be2fdba7,0.5,0.363636364,1,0.5,0.75,0.117063492,-0.36124031,0.416666667,-0.026315789,0.119553028,2
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-366_db4a291f,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.365079365,0.570119803,-0.083333333,1.842105263,-0.162793405,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1190_e29dc4f5,0.045454545,0.401913876,-0.6,-0.5,-0.416666667,-0.101190476,0.114869626,-0.333333333,2.157894737,-0.120664119,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3746_47c64d9a,1.136363636,-0.23923445,0.4,0,-0.25,0.011904762,-0.760394644,2.833333333,-0.026315789,0.799094068,0
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-2671_17344890,0.272727273,-0.038277512,0.6,0,0.666666667,0.698412698,-0.286257928,0.416666667,0.026315789,0.653942129,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-217_46f62443,0,-0.038277512,-0.2,-0.5,-0.416666667,-0.365079365,-0.058773784,0.333333333,-0.026315789,-0.162793405,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-218_3d55560a,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.365079365,0.663143058,-0.416666667,0.289473684,-0.162793405,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3006_d6472040,-0.5,-1.43062201,-0.6,-1,-0.416666667,-0.365079365,1.032980973,-0.5,1.657894737,-0.162793405,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-2494_0dc92ca1,0.227272727,0.129186603,0.2,0,0.5,0.428571429,-0.216913319,0.083333333,-0.026315789,0.324805357,2
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-414_116d5928,1.954545455,0.669856459,1.6,1,1.25,2.781746032,-0.997744891,2.333333333,-0.026315789,9.363916023,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-843_65390f8c,0.863636364,1.023923445,0.8,1,0.583333333,0.416666667,-0.554615927,0.75,-0.026315789,0.590176518,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-4138_50db442b,0.045454545,0.444976077,0.2,1,0.25,0.047619048,0.015081043,-0.25,0.315789474,-0.054302888,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-4029_5ca779a0,-0.045454545,-0.162679426,0.4,-0.5,0.416666667,0.305555556,0.082170543,-0.166666667,1.526315789,0.004073235,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3897_699b8bf0,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.060606061,-0.416666667,2.578947368,-0.162793405,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1518_dc95cb69,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.881888654,-0.416666667,2.578947368,-0.162793405,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-209_397f86f6,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.240732911,-0.5,1.552631579,-0.162793405,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3242_15e83709,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.365079365,0.729386892,-0.333333333,2.210526316,-0.162793405,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1183_742960f1,-0.136363636,-0.019138756,-0.2,-0.5,-0.083333333,-0.057539683,0.232135307,0.083333333,1.736842105,-0.110060338,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-633_8dad5e0f,0.409090909,0.861244019,0.8,0.5,0,-0.103174603,-0.294714588,-0.083333333,-0.026315789,-0.030531976,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-366_db4a291f,0.181818182,0.162679426,0,0,0.166666667,0,-0.167300916,0.5,-0.026315789,0.034851864,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-217_46f62443,1.681818182,0.693779904,2.2,1,2.083333333,1.478174603,-0.953206483,1.166666667,-0.026315789,4.939197686,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1199_813109d7,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.067653277,-0.25,2.368421053,-0.162793405,2
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1190_e29dc4f5,-0.181818182,-0.220095694,0,-0.5,-0.083333333,0.319444444,0.22508809,-0.416666667,1.868421053,-0.003529215,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3718_73ce9cfb,-0.545454545,-1.43062201,-0.6,-1,-0.416666667,-0.365079365,1.34982382,-0.5,2.605263158,-0.162793405,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1199_813109d7,0.136363636,0.822966507,0,0.5,-0.25,-0.365079365,-0.115151515,-0.083333333,0.131578947,-0.162793405,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1514_fb25913c,2.636363636,0.411483254,4.4,1,3.166666667,0.700396825,-1.244115574,6.833333333,-0.026315789,4.332947217,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-193_8ad5a888,-0.5,-0.526315789,-0.4,-1,-0.083333333,-0.091269841,0.910923185,-0.25,2.605263158,-0.135417207,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-412_be2fdba7,0.045454545,0.688995215,-0.2,0,-0.083333333,-0.013888889,-0.11205074,0.5,-0.026315789,0.077483677,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1199_813109d7,0.318181818,0.071770335,0.2,0,0.25,0.152777778,-0.320648344,0.75,-0.026315789,0.309047216,0
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-178_2f0643a9,1,0.870813397,1.2,1,1.166666667,1.343253968,-0.677801268,2.25,-0.026315789,2.501300692,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-217_add180fb,-0.136363636,-0.693779904,-0.6,-1,-0.416666667,-0.365079365,-0.031148696,-0.333333333,-0.026315789,-0.162793405,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-209_397f86f6,-0.136363636,0.459330144,0,0.5,0.583333333,0.904761905,0.099083862,0,0.394736842,0.355607038,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3015_f848178e,0.863636364,0.837320574,0.8,0.5,0.25,0.202380952,-0.553488372,1.416666667,-0.026315789,0.380143266,0
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1192_c489d866,-0.181818182,-0.66507177,-0.6,-1,-0.416666667,-0.365079365,0.288231149,0,1.868421053,-0.162793405,0
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1348_ef0f6ddc,0.681818182,0.119617225,0.6,0,0.666666667,1.706349206,-0.535729387,0.5,-0.026315789,2.581977029,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-776_dc9f23d9,1.272727273,0.028708134,0.6,0,1,1.162698413,-0.75081043,1.5,-0.026315789,2.608020839,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-217_add180fb,0.318181818,-0.263157895,0,-0.5,0.25,0.142857143,-0.310500352,0.25,-0.026315789,0.288148545,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-4138_eb0f9b41,0.363636364,0.028708134,0.4,1,0.333333333,0.337301587,-0.343763214,0.25,-0.026315789,0.458786443,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3475_7651b777,-0.318181818,-0.564593301,-0.6,-1,-0.416666667,0.045634921,0.347991543,0.083333333,0.473684211,-0.019762222,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1730_872b6db3,0,0.306220096,-0.2,0,-0.083333333,-0.029761905,-0.050599013,0.166666667,0.026315789,0.024745999,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-193_c831e44d,0.181818182,-0.425837321,0,-0.5,0.083333333,0.067460317,-0.124735729,0.25,-0.026315789,0.011970747,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-217_add180fb,0.318181818,-0.502392344,0.2,-0.5,0.25,0.384920635,-0.387737844,1.166666667,-0.026315789,0.918488039,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1199_813109d7,-0.318181818,-0.090909091,-0.4,-0.5,-0.25,-0.365079365,0.501902748,-0.166666667,0.315789474,-0.162793405,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-412_5594b2e0,0.227272727,0.885167464,0.6,0.5,0.666666667,0.492063492,-0.20422833,0.166666667,0.026315789,0.278236314,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1199_813109d7,-0.590909091,-1.43062201,-0.6,-1,-0.416666667,-0.365079365,1.742494715,-0.5,2.605263158,-0.162793405,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-2962_2fd7633f,-0.090909091,-0.325358852,0,-0.5,0.25,0.666666667,-0.0136716,0.25,-0.026315789,0.52969347,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-2544_7ec60f1b,0.454545455,0.555023923,0.4,0.5,0.666666667,1.698412698,-0.3739253,0.416666667,0.526315789,1.547615014,2
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-366_db4a291f,-0.181818182,-0.66507177,-0.6,-1,-0.416666667,-0.365079365,0.230162086,-0.5,2.5,-0.162793405,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-2487_f2920c26,0.045454545,1.076555024,0,0.5,0.083333333,1.345238095,-0.124735729,-0.5,0.973684211,1.060362027,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-2899_31aea2ad,0.363636364,0.535885167,0.4,0.5,-0.083333333,0.067460317,-0.232699084,-0.083333333,0.105263158,0.016230701,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1505_994df698,-0.045454545,0.33492823,0.2,0.5,0,0.045634921,0.062720226,-0.083333333,0.131578947,-0.040554854,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-209_397f86f6,-0.272727273,-0.076555024,-0.4,-0.5,-0.166666667,0.825396825,0.337561663,-0.5,2.552631579,0.118192977,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-217_46f62443,-0.363636364,-0.114832536,-0.4,-0.5,-0.25,-0.365079365,0.61888654,-0.5,2.447368421,-0.162793405,2
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-178_efef09b0,7.727272727,1.033492823,7,1.5,5.416666667,7.224206349,-1.904016913,2.083333333,-0.026315789,87.31367484,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1199_813109d7,0.909090909,0.248803828,0.4,0,0.5,0.267857143,-0.534038055,1.333333333,-0.026315789,0.364989079,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-366_db4a291f,0.636363636,0.698564593,0,0,0,0.103174603,-0.411980268,0.083333333,0.026315789,0.177196107,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-795_9453bcfa,-0.272727273,-0.162679426,-0.4,-0.5,-0.25,-0.053571429,0.336715997,-0.333333333,0.289473684,-0.088760568,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3055_94c2a31f,-0.272727273,0.062200957,-0.4,-0.5,-0.25,-0.057539683,0.391684285,-0.25,0.5,-0.112697452,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1190_e29dc4f5,0.136363636,1.071770335,0,0.5,0.166666667,0.323412698,-0.10782241,0,1.052631579,0.134227739,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-217_add180fb,-0.227272727,-0.153110048,0,-0.5,-0.083333333,-0.365079365,0.359830867,-0.416666667,0,-0.162793405,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1312_d9ab8449,0.636363636,0.052631579,1,0,0.666666667,0.462301587,-0.499365751,0.833333333,-0.026315789,0.711373132,0
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-4138_eb0f9b41,0.590909091,0.918660287,1.6,0.5,0.666666667,0.444444444,-0.437068358,0.166666667,-0.026315789,0.38548204,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1199_813109d7,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.045102185,-0.416666667,2.210526316,-0.162793405,2
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-2748_ff8c2383,-0.454545455,-0.473684211,-0.6,-1,-0.416666667,-0.365079365,0.695842142,-0.333333333,1.026315789,-0.162793405,2
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-4113_27300d81,1.909090909,2.210526316,2.2,2,2.333333333,1.396825397,-0.981677237,2.416666667,-0.026315789,4.255138512,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-217_46f62443,-0.272727273,-0.282296651,-0.2,-0.5,-0.083333333,-0.073412698,0.276955603,-0.333333333,2.131578947,-0.062808965,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1199_813109d7,0.136363636,0.545454545,0.4,0.5,0.75,0.521825397,-0.144749824,-0.166666667,0.131578947,0.287581473,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-217_add180fb,0.818181818,0.114832536,0.4,0,0.333333333,0.182539683,-0.511205074,0.25,-0.026315789,0.309134812,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1190_e29dc4f5,-0.318181818,0.014354067,0.2,0,-0.166666667,-0.107142857,0.463002114,-0.5,2.421052632,-0.128414101,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-412_5594b2e0,0.363636364,-0.38277512,0.8,-0.5,0.583333333,0.936507937,-0.32346723,0.333333333,-0.026315789,0.753211966,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-217_46f62443,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.365079365,0.723749119,-0.5,2.052631579,-0.162793405,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3242_15e83709,-0.136363636,-0.578947368,-0.4,-1,-0.166666667,0.031746032,0.064411557,0,0,0.061273722,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-189_6dbbdc21,-0.181818182,0.325358852,-0.2,-0.5,0,0.726190476,0.170119803,-0.166666667,-0.026315789,0.222631006,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3143_ddd2c3bc,1.727272727,-0.43062201,1,0.5,1.333333333,2.496031746,-0.977448908,3.5,-0.026315789,11.29131931,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-4113_27300d81,-0.272727273,-0.282296651,-0.2,-0.5,-0.25,-0.053571429,0.210993658,0,-0.026315789,0.004289921,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-2487_f2920c26,0,-0.205741627,0.2,-0.5,0.333333333,-0.063492063,-0.063284003,0.5,-0.026315789,0.00508751,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1044_9396979b,-0.227272727,0.397129187,-0.2,0,-0.25,-0.10515873,0.2794926,-0.083333333,0.736842105,-0.102236591,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-776_dc9f23d9,2.818181818,-0.114832536,-0.4,0,-0.416666667,0.353174603,-1.021423538,1.333333333,-0.026315789,1.456989563,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1505_994df698,-0.090909091,-0.325358852,-0.2,-0.5,-0.083333333,-0.025793651,0.13713883,-0.083333333,0.315789474,-0.077437573,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3718_73ce9cfb,0.363636364,0.057416268,0.2,0,0.25,0.152777778,-0.376180409,1.333333333,-0.026315789,0.433517171,0
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-2494_0dc92ca1,0.045454545,0,-0.2,-0.5,-0.083333333,-0.365079365,-0.094855532,0.083333333,-0.026315789,-0.162793405,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3408_81d25bc2,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,0.921634954,-0.333333333,-0.026315789,-0.162793405,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-3077_17654199,-0.318181818,-0.205741627,-0.4,-0.5,-0.25,0.01984127,0.347145877,-0.083333333,1.263157895,-0.033782265,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-217_add180fb,1.863636364,2.057416268,3,2,1.166666667,0.73015873,-0.985905567,2.75,-0.026315789,2.341082162,0
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1800_3143b9c5,0.636363636,1.200956938,1.6,1.5,0.75,0.142857143,-0.483016209,0.75,-0.026315789,0.257074855,2
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1358_6c565dfb,6.909090909,1.459330144,11.6,2.5,6.5,4.779761905,-1.937279774,2.083333333,-0.026315789,36.89669035,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1190_e29dc4f5,0.727272727,0.311004785,1,2,0.833333333,0,-0.531219168,1.5,-0.026315789,0.223294895,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-2520_a64151e6,-0.272727273,0.062200957,-0.4,-0.5,-0.25,-0.033730159,0.366032417,-0.25,0,-0.098433061,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1732_941e3cb1,-0.318181818,-0.205741627,-0.4,-0.5,-0.416666667,-0.091269841,0.524171952,-0.416666667,2.552631579,-0.135417207,1
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-1190_e29dc4f5,-0.318181818,-0.205741627,-0.2,-0.5,-0.083333333,0.031746032,0.441296688,-0.416666667,1.368421053,-0.095805167,3
accumulo,remotes/origin/bugs-dot-jar_ACCUMULO-412_be2fdba7,0.272727273,0.933014354,0,0.5,0.166666667,0.513888889,-0.244256519,0.416666667,-0.026315789,0.417118192,3
camel,remotes/origin/bugs-dot-jar_CAMEL-3433_e76d23b0,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.025369979,-0.5,1.105263158,-0.162793405,0
camel,remotes/origin/bugs-dot-jar_CAMEL-4388_f39bc60d,4.090909091,1.449760766,2.2,1.5,2.083333333,4.525793651,-1.398026779,3.583333333,-0.026315789,30.40861442,0
camel,remotes/origin/bugs-dot-jar_CAMEL-3727_ff2713d1,4.727272727,0.253588517,5.6,1,3.166666667,0.843253968,-1.626920366,7.666666667,-0.026315789,11.2940809,1
camel,remotes/origin/bugs-dot-jar_CAMEL-7429_43956f93,0.636363636,-0.320574163,1.8,-0.5,1.583333333,0.150793651,-0.655250176,0.583333333,-0.026315789,1.156635143,1
camel,remotes/origin/bugs-dot-jar_CAMEL-6447_020c451a,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.846934461,-0.333333333,2.473684211,-0.162793405,3
camel,remotes/origin/bugs-dot-jar_CAMEL-8964_ea8ee025,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.365079365,0.552078929,-0.25,-0.026315789,-0.162793405,1
camel,remotes/origin/bugs-dot-jar_CAMEL-4011_cbffff59,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,0.992670895,-0.416666667,1.921052632,-0.162793405,0
camel,remotes/origin/bugs-dot-jar_CAMEL-6447_020c451a,-0.272727273,0.062200957,-0.4,-0.5,-0.083333333,-0.055555556,0.302043693,0,0.210526316,-0.069807461,1
camel,remotes/origin/bugs-dot-jar_CAMEL-6593_7f8a295a,2.954545455,0.583732057,4,2,4.083333333,5.35515873,-1.23875969,-0.333333333,-0.026315789,18.91732854,1
camel,remotes/origin/bugs-dot-jar_CAMEL-7478_69b00a31,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,0.992670895,-0.416666667,1.842105263,-0.162793405,0
camel,remotes/origin/bugs-dot-jar_CAMEL-5154_a8586a69,0.272727273,0.124401914,0.6,0,1,0.365079365,-0.359267089,0.833333333,-0.026315789,0.76168116,2
camel,remotes/origin/bugs-dot-jar_CAMEL-7146_b6981cfd,-0.136363636,-0.019138756,-0.4,-0.5,-0.416666667,-0.365079365,0.181395349,-0.166666667,0.578947368,-0.162793405,3
camel,remotes/origin/bugs-dot-jar_CAMEL-8584_dd0f74c0,-0.181818182,-0.220095694,-0.4,-0.5,-0.25,-0.365079365,0.230162086,-0.083333333,0.526315789,-0.162793405,1
camel,remotes/origin/bugs-dot-jar_CAMEL-7429_43956f93,-0.318181818,0.014354067,-0.4,-0.5,-0.25,-0.365079365,0.476250881,-0.333333333,0.210526316,-0.162793405,3
camel,remotes/origin/bugs-dot-jar_CAMEL-3281_f7dd2fff,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,0.970965469,-0.416666667,2.578947368,-0.162793405,0
camel,remotes/origin/bugs-dot-jar_CAMEL-5261_55c2e2d8,1.045454545,-0.373205742,0.8,-0.5,1,1.216269841,-0.629880197,0.75,-0.026315789,1.621882978,2
camel,remotes/origin/bugs-dot-jar_CAMEL-7275_44cad623,-0.272727273,0.062200957,-0.4,-0.5,-0.25,-0.365079365,0.523890063,-0.5,2.526315789,-0.162793405,1
camel,remotes/origin/bugs-dot-jar_CAMEL-3757_c1b2f2f8,5.636363636,1.684210526,5.2,2,3.25,2.571428571,-1.641578576,5,-0.026315789,20.45499213,3
camel,remotes/origin/bugs-dot-jar_CAMEL-9444_baece126,0.545454545,0.789473684,0.4,0.5,0.416666667,1.438492063,-0.49739253,0.666666667,-0.026315789,2.539783199,3
camel,remotes/origin/bugs-dot-jar_CAMEL-7100_00a9b02b,-0.227272727,0.320574163,-0.2,0,0.083333333,0.468253968,0.275546159,-0.333333333,1.552631579,0.036258018,1
camel,remotes/origin/bugs-dot-jar_CAMEL-3448_b345dd82,0,-0.406698565,-0.2,-0.5,0,0.428571429,-0.03255814,-0.166666667,0.026315789,0.229283726,1
camel,remotes/origin/bugs-dot-jar_CAMEL-6810_6b210169,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.067460317,0.723749119,-0.333333333,2.473684211,-0.139972223,1
camel,remotes/origin/bugs-dot-jar_CAMEL-3760_5225e6e3,-0.409090909,-0.492822967,-0.4,-1,-0.166666667,-0.033730159,0.534883721,-0.166666667,0.131578947,-0.074851172,1
camel,remotes/origin/bugs-dot-jar_CAMEL-3394_18e1a142,0.454545455,1.057416268,0.2,1,0.083333333,-0.05952381,-0.40098661,1.083333333,-0.026315789,0.155711923,1
camel,remotes/origin/bugs-dot-jar_CAMEL-5261_55c2e2d8,-0.272727273,-0.076555024,-0.4,-0.5,-0.416666667,0,0.261169838,0,-0.026315789,-0.017314131,3
camel,remotes/origin/bugs-dot-jar_CAMEL-4542_c408c3ed,1.409090909,-0.937799043,-0.4,-1,-0.25,0.345238095,-0.879633545,2.916666667,-0.026315789,2.960379892,3
camel,remotes/origin/bugs-dot-jar_CAMEL-3388_0919a0f6,-0.318181818,-0.090909091,-0.4,-0.5,-0.25,-0.365079365,0.517970402,-0.083333333,0.342105263,-0.162793405,1
camel,remotes/origin/bugs-dot-jar_CAMEL-7163_5f726d0b,1.454545455,-0.081339713,0.4,0,0.166666667,0.035714286,-0.790274841,2.416666667,-0.026315789,0.584556514,1
camel,remotes/origin/bugs-dot-jar_CAMEL-6557_2c5a42db,-0.136363636,0.04784689,-0.4,-0.5,-0.25,0.077380952,0.145313601,-0.083333333,0.026315789,-0.018807881,2
camel,remotes/origin/bugs-dot-jar_CAMEL-7213_336663c9,-0.272727273,-0.076555024,-0.4,-0.5,-0.25,-0.365079365,0.436222692,-0.333333333,1.631578947,-0.162793405,2
camel,remotes/origin/bugs-dot-jar_CAMEL-3789_9319e139,-0.363636364,-0.004784689,-0.2,-0.5,-0.25,-0.095238095,0.5329105,-0.416666667,0.473684211,-0.12324591,1
camel,remotes/origin/bugs-dot-jar_CAMEL-5844_e775071b,0.363636364,1.253588517,1,1,0.25,-0.063492063,-0.291331924,0.416666667,0.105263158,8.53E-05,3
camel,remotes/origin/bugs-dot-jar_CAMEL-7163_5f726d0b,-0.5,-1.43062201,-0.6,-1,-0.416666667,-0.365079365,0.906412967,-0.5,-0.026315789,-0.162793405,1
camel,remotes/origin/bugs-dot-jar_CAMEL-5681_78c73502,-0.090909091,0.339712919,-0.2,0,0,-0.083333333,0.057928118,0,0.368421053,-0.041675167,1
camel,remotes/origin/bugs-dot-jar_CAMEL-7418_cabee0e9,-0.318181818,-0.205741627,-0.4,-0.5,-0.25,-0.365079365,0.40098661,0.166666667,0,-0.162793405,3
camel,remotes/origin/bugs-dot-jar_CAMEL-9641_9a6e6d8a,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.198731501,-0.416666667,2.263157895,-0.162793405,1
camel,remotes/origin/bugs-dot-jar_CAMEL-3789_9319e139,7.090909091,0.889952153,6.8,1.5,5.416666667,7.134920635,-1.863706836,2.916666667,-0.026315789,87.60030889,1
camel,remotes/origin/bugs-dot-jar_CAMEL-5796_de6dd425,-0.136363636,-0.578947368,-0.4,-1,-0.416666667,-0.365079365,0.11205074,0.5,-0.026315789,-0.162793405,1
camel,remotes/origin/bugs-dot-jar_CAMEL-7146_b6981cfd,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,0.838477801,-0.5,-0.026315789,-0.162793405,2
camel,remotes/origin/bugs-dot-jar_CAMEL-3847_de9399f3,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.365079365,0.57688513,-0.166666667,0.421052632,-0.162793405,1
camel,remotes/origin/bugs-dot-jar_CAMEL-7100_00a9b02b,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.105144468,-0.5,2.552631579,-0.162793405,1
camel,remotes/origin/bugs-dot-jar_CAMEL-8964_ea8ee025,-0.272727273,-0.076555024,0.2,-0.5,-0.083333333,-0.365079365,0.416772375,-0.416666667,2.394736842,-0.162793405,1
camel,remotes/origin/bugs-dot-jar_CAMEL-8137_53b4e90c,0.090909091,0.76076555,-0.2,0,-0.083333333,-0.079365079,-0.122762509,0.25,0.078947368,0.00915844,1
camel,remotes/origin/bugs-dot-jar_CAMEL-7130_cc192f87,-0.181818182,0.291866029,-0.2,0,-0.083333333,-0.047619048,0.222551092,-0.25,0.078947368,-0.084399186,1
camel,remotes/origin/bugs-dot-jar_CAMEL-3395_8433e6db,4.818181818,1.181818182,7,1.5,5,4.013888889,-1.582945736,3.833333333,-0.026315789,21.20552319,1
camel,remotes/origin/bugs-dot-jar_CAMEL-6810_6b210169,-0.136363636,0.358851675,-0.2,0,0.166666667,0.462301587,0.148696265,-0.416666667,0,0.088470116,1
